t,bound,Exp3,Exp3DoublingTrick,SWExp3
1010,259.2441911154275,138.55422305921638,143.1853349311598,132.99963422547353
1011,259.37249807261,138.6057622766633,143.45447033542212,132.99963422547353
1012,259.50074158999973,138.73732545443102,143.63119315826395,133.17635704831537
1013,259.6289217616049,138.73732545443102,144.20761164412022,133.17635704831537
1014,259.75703868120166,138.74839584332278,144.218682033012,133.17635704831537
1015,259.8850924423351,138.58083160913066,144.05147269255008,133.29217619471206
1016,260.0130831383198,138.84889405858507,144.21342245837934,133.74966108454748
1017,260.141010862241,138.84889405858507,144.08580623524063,133.74966108454748
1018,260.2688757069549,138.84889405858507,144.08580623524063,133.9198707063839
1019,260.3966777650899,138.84889405858507,144.20984169425753,133.9198707063839
1020,260.5244171290473,139.1459994687309,144.37215616555181,133.93675149916533
1021,260.65209389100175,139.055266266976,144.2814229637969,134.03011807651012
1022,260.7797081429024,138.96433844189892,144.40433274995473,133.91187382402336
1023,260.9072599764734,139.1413493586607,144.58134366671652,134.31845487574276
1024,261.0347494832151,139.0036320318037,144.50287166359215,134.31845487574276
1025,261.16217675440413,139.31127264517738,144.76273678172356,134.7510971910085
1026,261.28954188109475,139.28381163980544,144.9165007398865,135.1278177554973
1027,261.4168449541194,139.3563772819358,145.04251051428696,135.25382752989776
1028,261.5440860640895,139.09223306610374,144.96269651345392,135.08234810557406
1029,261.6712653013961,139.41548716907027,145.00313460166205,135.1227861937822
1030,261.7983827562107,139.47557961488064,144.8271125534577,135.1227861937822
1031,261.9254385184859,139.5113222865242,144.8271125534577,135.01132912188177
1032,262.05243267795646,139.5113222865242,144.85900618324774,135.16015729821243
1033,262.1793653241396,139.27043555429145,144.80131754404954,135.16015729821243
1034,262.3062365463361,139.27043555429145,144.80131754404954,135.3452291641936
1035,262.4330464336307,139.457995076079,144.80131754404954,135.53278868598113
1036,262.5597950748932,139.59295985624453,144.97037799790053,135.70184913983212
1037,262.68648255877895,139.98022221598126,144.97037799790053,136.13080959127012
1038,262.8131089737295,140.1652534498802,145.4057824672592,136.29314624697622
1039,262.9396744079736,140.23106866825913,145.55570643541898,136.0967779214808
1040,263.06617894952774,140.26269146104016,145.9245584198709,136.0967779214808
1041,263.19262268619667,140.57653943339403,146.16432497433811,136.41062589383466
1042,263.3190057055746,140.82937317272967,146.16432497433811,136.6634596331703
1043,263.44532809504557,140.83191522951904,146.46389492439437,137.01013664361415
1044,263.57158994178405,141.1232585731109,146.57606873688553,137.301479987206
1045,263.69779133275597,141.1232585731109,147.1734425399285,137.301479987206
1046,263.8239323547192,141.6442442911822,147.34005514143007,137.301479987206
1047,263.9500130942244,141.6442442911822,147.34005514143007,137.4509316137288
1048,264.0760336376154,142.10799592439525,147.34005514143007,137.65544447026525
1049,264.2019940710303,141.8587459086184,147.17273398020927,137.81671653978196
1050,264.3278944804019,141.83874094398232,147.3945723191938,137.81671653978196
1051,264.45373495145844,142.28285618657424,147.3945723191938,138.2614679834047
1052,264.5795155697243,142.28285618657424,147.85300205265116,138.29817497475983
1053,264.7052364205207,142.28285618657424,147.85300205265116,138.8957525155364
1054,264.8308975889662,142.50375590139197,147.8663719850099,139.11665223035413
1055,264.9564991599777,142.50375590139197,147.93710727638484,139.29295767804695
1056,265.0820412182708,142.90139944044563,148.3347508154385,139.3163177013464
1057,265.2075238483606,143.36555149906724,148.3347508154385,139.483618182163
1058,265.33294713456246,143.20280183979617,148.43620810790753,139.483618182163
1059,265.4583111609924,143.29097108790438,148.55639509711716,139.52835696259297
1060,265.58361601156804,143.37033386696794,148.78251288839385,139.75447475386966
1061,265.70886177000904,143.32731002030926,148.83873787183654,139.51007467791965
1062,265.8340485198379,143.279296461468,148.7450406789501,139.46206111907838
1063,265.9591763443805,143.279296461468,148.55385380891425,139.50467944661227
1064,266.08424532676685,143.0484555702269,148.76533246288227,139.50467944661227
1065,266.20925554993164,143.43187389062632,149.10472771508944,139.54192004364438
1066,266.3342070966149,143.43187389062632,148.90421360933715,139.43583471203328
1067,266.45910004936275,143.6340826467066,149.11913070802598,139.59410429280797
1068,266.5839344905279,143.6340826467066,149.14977758196903,139.90689268096594
1069,266.7087105022703,144.0465960032367,149.40420063049055,140.16131572948746
1070,266.83342816655784,144.1766292060172,149.38676538530933,140.16131572948746
1071,266.9580875651669,144.55610896304313,149.76624514233526,140.7215365819934
1072,267.0826887796831,144.28943794915335,149.91111167599104,140.76659357172434
1073,267.20723189150186,144.111637264676,150.1310030066013,140.76659357172434
1074,267.3317169818288,144.12287465666566,150.4947153855818,140.73271632723936
1075,267.4561441316807,143.9725929309035,150.51721895450817,140.73271632723936
1076,267.580513421886,143.86123393685955,150.40585996046423,140.78349445900483
1077,267.7048249330853,143.8505892570122,150.68798058266032,140.78349445900483
1078,267.8290787457322,144.39919187392513,151.20641479709298,140.93628498661496
1079,267.95327494009354,144.62762968766845,151.61774422576616,141.2714418299397
1080,268.07741359625044,144.63397674599207,152.0258104014922,141.26122413978658
1081,268.20149479409855,144.63397674599207,151.91331176629967,141.2405895886809
1082,268.3255186133489,144.9380633048752,152.27588627774605,141.54467614756402
1083,268.44948513352824,144.73961686229518,152.27588627774605,141.4551744166447
1084,268.5733944339799,144.91408119267112,151.99772363668865,141.15619910811995
1085,268.6972465938643,145.20134398551636,152.24968500557782,141.21254030650562
1086,268.82104169215927,145.44866860489662,152.24968500557782,141.33044541130675
1087,268.9447798076613,145.48569743874384,152.11728854048113,141.19804894621006
1088,269.0684610189852,145.37081322634424,152.20503634121803,141.21750661298677
1089,269.19208540456555,145.37081322634424,152.65475535832172,141.52373509175266
1090,269.3156530426568,145.28281309161503,152.55353736255427,141.67329067359003
1091,269.4391640113338,145.12730900367387,152.3980332746131,141.60345313458583
1092,269.56261838849275,145.3941417957659,152.58883471522222,141.5453301439096
1093,269.6860162518515,145.3311480145951,152.91573469281536,141.6025808998046
1094,269.8093576789502,145.3311480145951,152.99480588838173,141.79727528163755
1095,269.9326427471517,145.61406553170775,153.43953718337548,141.95338879130838
1096,270.05587153364246,145.61406553170775,153.75518901309056,142.26904062102346
1097,270.17904411543276,145.73674771540777,153.87787119679058,142.4547029113602
1098,270.30216056935745,145.64113587879376,153.75189368830763,142.45149572795185
1099,270.4252209720766,145.8466142497481,153.75189368830763,142.65697409890618
1100,270.5482254000758,145.85501985024416,153.87207638127575,142.7707293532933
1101,270.67117392966685,146.0835006348941,154.20837172258064,143.32968961790561
1102,270.7940666369884,146.1955372511719,154.30869214651239,143.44172623418342
1103,270.9169035980064,146.04821376789744,154.15951578670865,143.44172623418342
1104,271.0396848885145,146.167790312914,154.3040039852857,143.6127437067537
1105,271.162410584135,146.13496864652018,154.27118231889187,143.72239763739333
1106,271.2850807603189,146.30787169749772,154.70240148099515,143.89530068837087
1107,271.40769549234693,146.30787169749772,154.7565234273227,144.1673104397422
1108,271.5302548553296,146.36319768618262,154.8118494160076,144.2226364284271
1109,271.65275892420823,146.4328596199722,155.32373340720937,144.7345204196289
1110,271.77520777375514,146.61166555568354,155.32373340720937,144.7345204196289
1111,271.89760147857413,146.67166630625047,155.3837341577763,144.6882553478573
1112,272.0199401131014,146.67166630625047,155.56484300645184,144.86936419653284
1113,272.14222375160574,146.83033575821582,156.13041655556538,145.4166208337458
1114,272.26445246818906,147.01624934696815,156.25049671370186,145.96262893609457
1115,272.3866263367872,146.8753686476366,156.25049671370186,146.15987919141276
1116,272.50874543117015,146.9917015947774,156.65967452456346,146.27621213855355
1117,272.6308098249427,147.1561085472224,156.87672455051154,146.38315567554503
1118,272.75281959154484,147.47744470645034,156.9732363425111,146.68994212386463
1119,272.8747748042526,147.3910465633794,156.73073984569123,146.6035439807937
1120,272.99667553617815,147.51180109121435,156.75031589498042,146.4871474289132
1121,273.1185218602705,147.73283038381726,157.13149816785653,146.47259029571433
1122,273.24031384931624,147.59210870900904,156.99077649304832,146.3180722992504
1123,273.36205157593946,147.59210870900904,156.91863995516394,146.41579675823925
1124,273.48373511260286,147.7150312237252,156.91187225701242,146.52238032398975
1125,273.60536453160796,148.13325334446847,156.91187225701242,146.66885553527766
1126,273.72693990509566,147.84134946232666,156.68649536472742,146.37695165313585
1127,273.8484613050466,147.80722679489577,156.44109618951256,146.34282898570495
1128,273.9699288032819,148.33249026465626,156.66475024827594,146.74869306961807
1129,274.0913424714635,148.33249026465626,156.98116692691235,147.0246769758935
1130,274.21270238109474,148.33249026465626,157.4803465013698,147.6396558846277
1131,274.3340086035208,148.33249026465626,157.4803465013698,147.74433979303933
1132,274.455261209929,148.33249026465626,157.65479289649488,147.7183476507289
1133,274.5764602713498,148.97338967217945,157.8136615124546,148.12333453294355
1134,274.6976058586567,149.09370041679495,158.07802410413296,148.16014518507222
1135,274.818698042567,149.4416649156684,158.43313489738443,148.58952213631346
1136,274.93973689364253,149.4416649156684,158.715584410543,148.72969459715887
1137,275.0607224822896,149.63913220610232,158.5927106657224,148.8807362817463
1138,275.18165487875984,149.46854199034067,158.42212044996074,148.7124058152864
1139,275.3025341531506,149.45542401010016,158.345948931742,148.63623429706763
1140,275.42336037540537,149.45542401010016,158.58428791245058,148.63623429706763
1141,275.54413361531425,149.6164450764668,158.54884049252007,148.79725536343426
1142,275.66485394251464,149.95644549319422,158.92530835255513,149.13797802772694
1143,275.7855214264913,150.05124642581086,158.91161761979424,149.13797802772694
1144,275.9061361365771,150.05124642581086,159.0892173005169,149.2450144379343
1145,276.0266981419536,150.31107314189546,159.0892173005169,149.65272235828206
1146,276.1472075116512,150.31107314189546,159.03067021091454,149.65272235828206
1147,276.2676643145497,150.77312424759657,159.48593513967012,149.96625300497305
1148,276.3880686193788,150.8193933697636,159.79723290585093,149.96625300497305
1149,276.50842049471873,151.02775702530744,159.72444621143768,150.27973208659125
1150,276.62872000900046,151.25203851406536,159.66589891497927,150.41934171357843
1151,276.7489672305061,151.74075781641864,159.9908295955828,150.68760118831892
1152,276.86916222736954,151.7498335936598,160.29765363268382,150.69667696556007
1153,276.98930506757694,151.8873310065403,160.4679916104842,150.8641862263554
1154,277.1093958189671,151.93636681264434,160.71686888461977,151.11306350049097
1155,277.22943454923166,151.93636681264434,160.75148151041412,151.1404575790442
1156,277.349421325916,151.9045942349452,160.85478809476933,151.1404575790442
1157,277.4693562164194,151.66014168060087,160.82462232134208,151.11029180561695
1158,277.58923928799544,151.86367080743423,161.02815144817544,151.65976835337915
1159,277.70907060775266,151.86367080743423,161.48616425389753,152.02840348738903
1160,277.82885024265477,151.86367080743423,161.72323629474965,152.1096774554179
1161,277.94857825952135,151.79839451862767,161.57423778557416,152.04440116661135
1162,278.06825472502794,151.79839451862767,161.5930400065762,152.43911110059605
1163,278.18787970570673,151.8774980367955,161.7913104946456,152.51821461876386
1164,278.30745326794704,151.57710489138174,161.49091734923184,152.2178214733501
1165,278.4269754779955,151.88883972633857,161.99418984235842,152.40243500863687
1166,278.5464464019565,152.0245326645944,162.365406111747,152.66062000144257
1167,278.66586610579304,152.42332507280537,162.76419851995797,152.89583102377617
1168,278.78523465532663,152.49795814807374,162.5375409498131,153.05308075598873
1169,278.90455211623794,152.4450124710778,162.5375409498131,153.15124508351892
1170,279.02381855406725,152.83585174941334,162.96754358988403,153.48123228598274
1171,279.1430340342148,152.96713364889285,163.02814177754897,153.49365874709463
1172,279.26219862194125,152.91384175289386,163.295283825027,153.81107485653547
1173,279.38131238236804,153.33577965400934,163.7172217261425,154.41961004360633
1174,279.5003753804779,153.56382828785013,163.7172217261425,154.62780060081548
1175,279.61938768111526,153.67391231435818,163.5016030562358,154.47104072776017
1176,279.73834934898645,153.6696921576223,163.49738289949994,154.47981732510073
1177,279.8572604486604,153.8297127756781,163.5637732076841,154.88923287119758
1178,279.9761210445689,154.2868522963131,163.77364856775944,155.0991082312729
1179,280.094931201007,154.2939636793559,163.9761207231312,155.0991082312729
1180,280.21369098213347,154.5445559457977,164.2353124305871,155.31003598227926
1181,280.3324004519712,154.5445559457977,164.54657151255458,155.65860784297763
1182,280.45105967440753,154.93008569778544,164.54657151255458,155.9022669077532
1183,280.56966871319474,154.93008569778544,164.95587560290983,156.17223480217604
1184,280.68822763195044,155.29166150753997,165.28730453841013,156.17223480217604
1185,280.8067364941578,155.5778066097928,165.79980562489925,156.68473588866516
1186,280.92519536316627,155.45998478489435,165.6588234416297,156.49988414129427
1187,281.0436043021917,155.36302760974297,165.56487694030477,156.49988414129427
1188,281.16196337431677,155.47064961458966,165.65823678967342,156.66510354200886
1189,281.2802726424916,155.59864562880705,165.65823678967342,157.04718545679054
1190,281.3985321695338,155.84747170284663,165.50599837397908,157.237397763368
1191,281.5167420181292,156.1119190915092,165.5968867953361,157.50184515203057
1192,281.63490225083194,156.04406001428492,165.52902771811182,157.50190192004857
1193,281.75301293006504,156.2227885506776,165.52902771811182,157.8626877354377
1194,281.8710741181208,156.36418240779813,165.52902771811182,158.00408159255824
1195,281.9890858771611,156.46925010227255,165.76889631615938,158.29980841506347
1196,282.1070482692176,156.76442053970584,165.76719966819826,158.46149045258494
1197,282.22496135619264,157.03932559382133,166.1649106071336,158.72341469167986
1198,282.3428251998591,156.7443006758449,165.91582473600488,158.6583783408347
1199,282.460639861861,157.25301754067505,166.36014290312437,158.9964408397159
1200,282.57840540371393,157.661474077094,166.81961092584947,158.98260988537288
1201,282.69612188680526,157.9483674860536,166.68055172363665,158.96760863236068
1202,282.81378937239464,157.9483674860536,166.71577553088878,158.8548441426841
1203,282.9314079216144,158.03886360484887,166.7731434311812,158.77884807658836
1204,283.0489775954697,158.3560288007867,166.79697026759197,159.0960132725262
1205,283.1664984548392,158.25874087685656,166.79697026759197,159.19488049174322
1206,283.28397056047527,158.33835637908226,166.98897507570155,159.3868852998528
1207,283.40139397300425,158.76549157047066,167.3983037652357,159.59737249321836
1208,283.5187687529271,159.21122270254477,167.3983037652357,160.09121998419585
1209,283.6360949606194,159.39617673249916,167.34227842538394,160.03519464434407
1210,283.75337265633203,159.35284300400042,167.34227842538394,160.24447148402885
1211,283.87060190019145,159.35284300400042,167.5514197560177,160.56569797527493
1212,283.9877827522,159.3980716482372,167.62497164093838,160.89750549445432
1213,284.1049152722362,159.3980716482372,167.78606183763043,161.28538165585996
1214,284.2219995200552,159.64855826336543,168.09178745809322,161.34011396490894
1215,284.33903555528923,159.49433760639943,168.37727028884365,161.5721763172695
1216,284.45602343744764,159.66535962577086,168.50059521685193,161.85688919769837
1217,284.5729632259177,159.66535962577086,168.46231041366468,161.85688919769837
1218,284.6898549799646,159.98455626558155,168.85267347798572,161.85688919769837
1219,284.80669875873184,160.29804253258305,168.83441163130612,162.22248608850134
1220,284.9234946212418,160.1770784953228,168.83441163130612,162.38456524250626
1221,285.04024262639575,160.5184024790292,169.18320567471199,162.72741510247874
1222,285.15694283297455,160.74378860037052,169.36523491944615,163.12818063939937
1223,285.2735952996387,161.11257086164824,169.5015375506191,163.12818063939937
1224,285.390200084929,161.11257086164824,169.7468998445985,163.37354293337876
1225,285.5067572472665,161.20786003757723,169.71258205111224,163.5325799673509
1226,285.62326684495315,161.54434167039267,169.71258205111224,163.81713454986937
1227,285.739728936172,161.7253041582494,169.62602428149864,163.7015245910651
1228,285.8561435789877,161.7253041582494,169.52178963801737,163.8078829061442
1229,285.9725108313465,161.77614440355217,169.57262988332013,163.50550665763296
1230,286.08883075107696,162.08480554918378,169.53400002883382,163.58847347074004
1231,286.20510339589,162.24543434373754,169.53400002883382,163.57728810591072
1232,286.32132882337953,162.3347895270391,170.06469567733564,163.8516100596613
1233,286.43750709102255,162.55554200611562,170.11664600861195,164.07236253873782
1234,286.55363825617945,162.5447294572565,170.34849843990946,164.1636958942238
1235,286.6697223760945,163.06246250245704,170.86623148511,164.55879486434537
1236,286.78575950789616,162.91946826695732,170.8113711296029,164.73416199798055
1237,286.9017497085973,163.11611700036156,170.84742737711395,165.1587029618496
1238,287.01769303509565,163.28257203531098,170.84742737711395,165.1587029618496
1239,287.1335895441739,163.28257203531098,171.4236387564929,165.74856540576423
1240,287.2494392925004,163.28257203531098,171.6346581549451,165.94407908467394
1241,287.3652423366292,163.5281569135036,171.69948977417664,165.90092928938418
1242,287.48099873300043,163.5281569135036,171.5616391656166,165.9398354263119
1243,287.5967085379406,163.7611314598647,171.5616391656166,166.04338920207158
1244,287.712371807663,163.96579530813483,171.76630301388673,165.93933913384967
1245,287.82798859826795,164.25044591632502,172.11931094389695,166.2923470638599
1246,287.94355896574314,164.31838901459776,172.13371731756104,166.1573076532619
1247,288.0590829659641,164.84243467797683,172.13371731756104,166.1573076532619
1248,288.174560654694,164.96677010739904,172.43754295172948,166.46113328743036
1249,288.2899920875847,165.20540078022145,172.6761736245519,166.99943900669257
1250,288.40537732017657,165.18359584654218,172.83045367977377,166.9776340730133
1251,288.5207164078988,165.34041591085122,172.9872737440828,166.82098393503816
1252,288.63600940607,165.79286999613703,173.14597621477571,166.82098393503816
1253,288.7512563698982,165.79286999613703,173.2211137265408,166.8850643021451
1254,288.86645735448144,165.87324516940782,173.30653724254785,166.8850643021451
1255,288.9816124148078,165.84690852994095,173.37966066745525,167.13444597905777
1256,289.09672160575593,165.84690852994095,173.3976845090432,167.17063027535596
1257,289.2117849820953,166.1341475208136,173.68492349991584,167.04140804898987
1258,289.3268025984863,166.33196724591699,174.06431078060507,167.4557085976703
1259,289.441774509481,166.2370980971,173.90442317119482,167.29582098826006
1260,289.5567007695228,165.99955422192852,173.76587544738913,167.13107772173703
1261,289.6715814329475,165.99955422192852,174.28863929894283,167.38575940306714
1262,289.78641655398286,165.99955422192852,174.55314957650762,167.65026968063194
1263,289.9012061867495,166.04839310401326,174.87681199619283,167.95321140402461
1264,290.0159503852607,165.97180980693452,174.95037358531465,168.0889168466099
1265,290.1306492034231,166.26053225644353,175.21744145525952,168.0889168466099
1266,290.24530269503674,166.33600998214445,175.5129597522731,168.1643945723108
1267,290.3599109137955,166.33600998214445,175.5129597522731,168.6366584717465
1268,290.4744739132873,166.97763766615674,176.0266998626704,168.9182166500891
1269,290.5889917469944,167.2601436014454,176.36422413646596,169.3749405505464
1270,290.70346446829376,167.8403668937475,176.36422413646596,169.86792379938436
1271,290.81789213045727,168.23338137804785,176.56817231471712,169.95511353766688
1272,290.9322747866521,168.71986845643914,176.56817231471712,170.09440583775108
1273,291.04661248994086,168.95160087507236,176.5329843315527,170.10753052881296
1274,291.16090529328204,168.9821527995847,176.67671988490656,170.1086709647335
1275,291.2751532495302,168.9821527995847,177.04667245642213,170.47862353624907
1276,291.38935641143627,168.71660635690375,176.98642748324175,170.47862353624907
1277,291.503514831648,168.9683095481622,177.61463693806377,171.1068329910711
1278,291.6176285627098,168.9257584125263,177.61463693806377,171.1068329910711
1279,291.73169765706353,169.01781407865883,177.58238153510672,171.1068329910711
1280,291.8457221670485,169.36765734802214,177.86156146417716,171.1068329910711
1281,291.9597021449019,169.90577735003967,178.40828555475514,171.64231106519424
1282,292.0736376427588,170.39897892875865,178.90336282047622,172.26641124567107
1283,292.18752871265286,170.4256080738395,179.2647932528746,172.2930403907519
1284,292.3013754065162,171.04535915680162,179.59451674291847,172.5230971715598
1285,292.4151777761798,171.29720565817922,179.67178234223582,172.67325273708502
1286,292.52893587337405,171.53594444488158,180.03729940712924,173.03876980197845
1287,292.64264974972866,171.9868651455712,180.4596193874446,173.2663447400206
1288,292.756319456773,172.0466012682782,180.43046532031406,173.04167693499812
1289,292.8699450459365,172.1945710965556,180.43046532031406,173.28551101547566
1290,292.98352656854894,172.3711141915635,180.5769615415511,173.4320072367127
1291,293.09706407584054,172.57051645658976,180.92322772602392,173.75251828231274
1292,293.2105576189424,172.57051645658976,180.92322772602392,174.05289073317545
1293,293.32400724888663,172.57051645658976,181.03624863479388,174.0198968202901
1294,293.43741301660674,172.76184516161868,181.09825611720555,174.48006997498305
1295,293.55077497293786,173.19083507726873,181.3615509021638,174.92646616449645
1296,293.664093168617,173.19083507726873,181.92422975467332,174.92646616449645
1297,293.77736765428324,173.72049758431876,182.11587362302032,175.18878558511574
1298,293.8905984804782,174.0567332032615,182.21115018308706,175.52502120405848
1299,294.0037856976461,174.1770440060609,182.0206331423426,175.33450416331402
1300,294.1169293561341,174.28058651502977,181.90668090887584,175.5454851762605
1301,294.2300295061925,174.69223386993735,182.10007626723495,175.81623662256197
1302,294.34308619797525,175.0648379783696,182.5102775610859,176.21301414430127
1303,294.45609948153975,175.0399667840968,182.28518281987954,176.39284539047048
1304,294.5690694068476,175.0399667840968,182.60427931650565,176.9854426731398
1305,294.68199602376444,174.93663915271497,182.32080930516406,176.9004846859698
1306,294.7948793820607,175.28173538472993,182.27712430681242,176.9004846859698
1307,294.90771953141115,175.50128618586177,182.68988098274065,177.2927317445418
1308,295.02051652139585,175.8169504445052,182.8147146395371,177.54937482387663
1309,295.13327040150006,175.87601695817432,183.07601638094707,177.59052142069095
1310,295.24598122111456,175.5748204952489,183.14759509503165,177.59052142069095
1311,295.35864902953574,175.5748204952489,183.58564453477868,178.0520381218314
1312,295.4712738759662,175.4884795212031,183.49930356073287,178.0208719868948
1313,295.5838558095147,175.31243072801624,183.31404023518053,178.0208719868948
1314,295.69639487919653,175.42664033733217,183.42824984449646,178.1393178716653
1315,295.8088911339338,175.42664033733217,183.524881090343,178.1393178716653
1316,295.92134462255547,175.52985087790603,183.4270076252816,178.24252841223915
1317,296.03375539379795,175.61170720215148,183.4374812361027,178.39812352751176
1318,296.14612349630505,175.93595726167212,183.48122946309218,178.40424350388935
1319,296.2584489786283,176.4618181572023,183.48122946309218,178.40424350388935
1320,296.37073188922733,176.21738239354863,183.57251657820848,178.40424350388935
1321,296.48297227646987,176.21738239354863,183.710272670368,178.40424350388935
1322,296.5951701886323,176.21738239354863,183.710272670368,178.7596346579595
1323,296.7073256738996,176.21738239354863,183.8924593963693,179.22014171077808
1324,296.8194387803657,176.56461479800805,184.23558958055617,179.09827331266115
1325,296.93150955603386,176.56461479800805,184.00202898574378,179.09827331266115
1326,297.04353804881663,176.3767201711853,183.81413435892102,179.09493403233637
1327,297.1555243065364,176.13588593386692,183.98498398998777,179.19203290859684
1328,297.2674683769253,176.35631412015016,184.27613057996246,179.73464835824575
1329,297.37937030762583,176.20711358168865,184.12693004150094,179.71267191138577
1330,297.49123014619073,176.20711358168865,184.29516378914923,179.88090565903406
1331,297.6030479400834,176.67515356408614,184.36985954143074,180.36844962148018
1332,297.7148237366781,176.84919475405616,184.36689696547,180.36548704551944
1333,297.8265575832603,176.84919475405616,184.54697621682772,180.401666625928
1334,297.9382495270267,176.84919475405616,184.64106703368054,180.55404169973428
1335,298.04989961508556,177.41706954056917,184.91641496790078,180.69577904305663
1336,298.161507894457,177.75012403910443,185.16562626728376,180.99838179752066
1337,298.2730744120731,178.17641956043428,185.60747201596075,181.51862018848612
1338,298.38459921477823,178.33465708972938,185.3791452426234,181.62446532884542
1339,298.49608234932936,178.2260859951365,185.38784070232896,181.62446532884542
1340,298.6075238623959,178.62124095384343,185.76432927691724,182.0009539034337
1341,298.71892380056056,178.49808249616456,185.76432927691724,182.13281746178143
1342,298.83028221031896,178.39937929642713,185.6656260771798,182.07873186484483
1343,298.94159913808016,178.3841318707531,185.81699884663772,182.4397316082276
1344,299.05287463016697,178.68096763943777,186.23984385537688,182.98563930513728
1345,299.164108732816,178.6423609616843,186.49437053523513,182.98563930513728
1346,299.27530149217773,178.6423609616843,186.19748539825025,183.09872543498636
1347,299.3864529543173,179.23987971673262,186.4805932659533,183.36802036984693
1348,299.49756316521405,179.23987971673262,186.6913245503007,183.53541755608933
1349,299.6086321707623,179.44359289361296,186.98984999676952,183.53541755608933
1350,299.7196600167712,179.7828013690878,187.20016254882296,183.56603710844433
1351,299.830646748965,180.20878620338726,187.56963819669818,184.13373200066303
1352,299.94159241298365,180.7654726805855,188.00442749373508,184.13373200066303
1353,300.0524970543824,181.08245083736892,188.2905462671756,184.41985077410357
1354,300.1633607186326,181.08245083736892,188.5211958144921,184.60517300622587
1355,300.27418345112136,180.83856008986663,188.3718222389939,184.60517300622587
1356,300.38496529715235,181.36208495438802,188.57906281735166,184.60517300622587
1357,300.4957063019457,181.1810567269382,188.68478825158286,184.74238074233108
1358,300.606406510638,181.11045674933666,188.8246213233483,184.74238074233108
1359,300.71706596828307,181.12563356815656,188.8246213233483,185.14465439390767
1360,300.8276847198516,181.3612553886453,188.8246213233483,185.53850241407417
1361,300.9382628102319,181.61756476984965,189.11271097384736,185.36779923811207
1362,301.04880028422957,181.72830776625779,189.24915175438753,185.50424001865224
1363,301.1592971865682,181.87335468161496,189.35121815905006,185.81991679774683
1364,301.2697535618892,181.65016616552396,189.48564373214083,185.9543423708376
1365,301.3801694547523,181.80222992247548,189.51143109820293,186.22772080569007
1366,301.49054490963556,181.80222992247548,189.48425588120358,186.3600373818806
1367,301.60087997093564,181.84085208172405,189.47843482516964,186.3600373818806
1368,301.71117468296814,181.8977718015235,189.52381512479394,186.3600373818806
1369,301.8214290899674,181.820730345029,189.40635370749987,186.3600373818806
1370,301.93164323608744,181.820730345029,189.41604538667093,186.36972906105166
1371,302.04181716540137,181.81992596408895,189.41604538667093,186.39311580693663
1372,302.151950921902,182.18804493107666,189.90873583242285,186.88580625268855
1373,302.2620445495022,182.42139394751484,189.91372015086608,187.00832521736243
1374,302.37209809203466,182.62104650885362,190.11337271220486,187.41221354793447
1375,302.48211159325234,182.6435544802631,190.31268058711532,187.58687435405534
1376,302.5920850968289,182.5426797890699,190.31268058711532,187.30757037161288
1377,302.70201864635834,183.06057670102462,190.69110600670206,187.30757037161288
1378,302.81191228535585,183.04738781021274,190.67791711589018,187.30757037161288
1379,302.9217660572574,183.55441280613275,190.8222755844364,187.72080579951967
1380,303.0315800054205,183.59574716050304,191.31247838773436,187.82971239058293
1381,303.14135417312383,184.05601318332742,191.54220427633663,187.82971239058293
1382,303.251088603568,184.00114717192537,191.4766131891073,187.9214295710783
1383,303.3607833398754,184.2858321442112,191.8079858570046,188.25398378131115
1384,303.4704384250904,184.53632005324778,192.14391838739243,188.5044716903477
1385,303.58005390217966,184.75011876021983,191.99501504846955,188.35556835142484
1386,303.68962981403246,184.95725958538048,191.863451679817,188.25350530811124
1387,303.7991662034605,185.03452270683,192.021526518825,188.34398119762375
1388,303.9086631131985,185.28342574682847,192.2890597767588,188.59288423762223
1389,304.0181205859041,185.33697333000646,192.25891561433332,188.56274007519676
1390,304.1275386641583,185.6350418362416,192.59649229838146,188.56274007519676
1391,304.23691739046535,186.08789474531102,192.59649229838146,188.62808455543654
1392,304.3462568072533,186.32427453076343,192.90742014335706,188.62808455543654
1393,304.45555695687403,186.61143279179646,192.90575577572054,188.62642018780002
1394,304.5648178816032,186.54802148026226,192.9098388181726,188.62642018780002
1395,304.67403962364085,186.82148629897313,192.9098388181726,188.94910792773715
1396,304.7832222251114,186.88882985979683,193.13683781604766,189.01645148856085
1397,304.89236572806374,187.31919858276092,193.61981545673643,189.25866024146967
1398,305.0014701744717,187.34789687655712,193.61981545673643,189.4924314663341
1399,305.11053560623384,187.51404883311216,193.67704757720026,189.4924314663341
1400,305.21956206517405,187.71534747208682,193.5679355450385,189.38448229297728
1401,305.3285495930415,187.917827474354,193.72335478634113,189.53990153427992
1402,305.4374982315108,187.82375548688992,193.63122841960535,189.65564580146213
1403,305.5464080221823,188.4620456037627,193.63122841960535,189.65564580146213
1404,305.6552790065823,188.3562649126502,193.63122841960535,189.5951896639965
1405,305.7641112261631,188.50711433294828,193.82568224892248,189.5951896639965
1406,305.8729047223032,188.4711126931843,194.21708450286098,189.5951896639965
1407,305.9816595363077,188.54528989292385,194.32680292669966,189.963996498671
1408,306.0903757094082,188.9370781903648,194.72422246706208,190.30502425671477
1409,306.19905328276315,189.08653509560997,194.80002479805,190.30502425671477
