condition,algorithm,t,cum_pnl
regime switching,A-S,757,17.398698256783696
regime switching,A-S,758,17.41971202240206
regime switching,A-S,759,17.490982127667195
regime switching,A-S,760,17.569735862157874
regime switching,A-S,761,17.653209556264315
regime switching,A-S,762,17.719502584495125
regime switching,A-S,763,17.834497170973115
regime switching,A-S,764,17.860181422731277
regime switching,A-S,765,17.906535350969538
regime switching,A-S,766,17.963222439793956
regime switching,A-S,767,18.08275185382718
regime switching,A-S,768,18.199628272227695
regime switching,A-S,769,18.233662174122035
regime switching,A-S,770,18.32012340540448
regime switching,A-S,771,18.35222530141115
regime switching,A-S,772,18.392372303144647
regime switching,A-S,773,18.432181045005684
regime switching,A-S,774,18.54056220196615
regime switching,A-S,775,18.652635229193926
regime switching,A-S,776,18.79104056871948
regime switching,A-S,777,18.876521551114024
regime switching,A-S,778,18.953118432424706
regime switching,A-S,779,19.024856334527108
regime switching,A-S,780,19.07376040484232
regime switching,A-S,781,19.117451856359
regime switching,A-S,782,19.209681561430223
regime switching,A-S,783,19.29019745245701
regime switching,A-S,784,19.41516192010327
regime switching,A-S,785,19.532525515579426
regime switching,A-S,786,19.606943424323507
regime switching,A-S,787,19.72529064038202
regime switching,A-S,788,19.832057297814238
regime switching,A-S,789,19.92059347837291
regime switching,A-S,790,20.000697837650723
regime switching,A-S,791,20.108511140155628
regime switching,A-S,792,20.185256223556838
regime switching,A-S,793,20.300263333947186
regime switching,A-S,794,20.42916933979647
regime switching,A-S,795,20.519466886268006
regime switching,A-S,796,20.63269757474418
regime switching,A-S,797,20.71380905974355
regime switching,A-S,798,20.829534468139315
regime switching,A-S,799,20.94389608485786
regime switching,A-S,800,21.018398301887345
regime switching,A-S,801,21.044984990169382
regime switching,A-S,802,21.061926210453716
regime switching,A-S,803,21.239335504645265
regime switching,A-S,804,21.32376152753646
regime switching,A-S,805,21.384927712419604
regime switching,A-S,806,21.505082632117432
regime switching,A-S,807,21.593600487202767
regime switching,A-S,808,21.667190572480056
regime switching,A-S,809,21.767294334460694
regime switching,A-S,810,21.85706471872404
regime switching,A-S,811,21.958764781343614
regime switching,A-S,812,22.082001938841366
regime switching,A-S,813,22.166652189344568
regime switching,A-S,814,22.26340996020006
regime switching,A-S,815,22.325568564875084
regime switching,A-S,816,22.358458431102214
regime switching,A-S,817,22.48968599115244
regime switching,A-S,818,22.57646192537869
regime switching,A-S,819,22.656502846239526
regime switching,A-S,820,22.723426519255945
regime switching,A-S,821,22.77840306014671
regime switching,A-S,822,22.879978720781114
regime switching,A-S,823,22.908878920253553
regime switching,A-S,824,22.99795309701472
regime switching,A-S,825,23.12166523009148
regime switching,A-S,826,23.22175013460921
regime switching,A-S,827,23.327297891719834
regime switching,A-S,828,23.393925460516357
regime switching,A-S,829,23.530913161553855
regime switching,A-S,830,23.60753837185481
regime switching,A-S,831,23.67275744610017
regime switching,A-S,832,23.76667493933525
regime switching,A-S,833,23.8656888648141
regime switching,A-S,834,23.969932911248
regime switching,A-S,835,24.021252779810485
regime switching,A-S,836,24.11845332856643
regime switching,A-S,837,24.22789724564474
regime switching,A-S,838,24.230854479661087
regime switching,A-S,839,24.328771444975626
regime switching,A-S,840,24.439771411031955
regime switching,A-S,841,24.57259704687936
regime switching,A-S,842,24.635215832007667
regime switching,A-S,843,24.728794947283607
regime switching,A-S,844,24.84120977074916
regime switching,A-S,845,24.95299712510248
regime switching,A-S,846,25.071627501815446
regime switching,A-S,847,25.12797727562659
regime switching,A-S,848,25.24663358876858
regime switching,A-S,849,25.316368050783463
regime switching,A-S,850,25.347929712280006
regime switching,A-S,851,25.455973874862856
regime switching,A-S,852,25.544826579197448
regime switching,A-S,853,25.623986879661228
regime switching,A-S,854,25.721611415865684
regime switching,A-S,855,25.790760573088242
regime switching,A-S,856,25.884176070843786
regime switching,A-S,857,26.013546227487556
regime switching,A-S,858,26.079456650127092
regime switching,A-S,859,26.12524535243933
regime switching,A-S,860,26.13271972193599
regime switching,A-S,861,26.23360230337814
regime switching,A-S,862,26.331183663695
regime switching,A-S,863,26.378671953201426
regime switching,A-S,864,26.449833864268104
regime switching,A-S,865,26.527273618165946
regime switching,A-S,866,26.65811202286161
regime switching,A-S,867,26.77569883170578
regime switching,A-S,868,26.867583261276415
regime switching,A-S,869,26.96692967193082
regime switching,A-S,870,27.057689108501194
regime switching,A-S,871,27.15059850428
regime switching,A-S,872,27.218178356748833
regime switching,A-S,873,27.27646809555286
regime switching,A-S,874,27.40764599212898
regime switching,A-S,875,27.487153405708103
regime switching,A-S,876,27.54238561524747
regime switching,A-S,877,27.678066314769517
regime switching,A-S,878,27.754729758559115
regime switching,A-S,879,27.831740354189844
regime switching,A-S,880,27.901120837710987
regime switching,A-S,881,27.94438784467693
regime switching,A-S,882,28.059763655266423
regime switching,A-S,883,28.17742573947496
regime switching,A-S,884,28.278800840491787
regime switching,A-S,885,28.375273115886458
regime switching,A-S,886,28.515310706259115
regime switching,A-S,887,28.567894547068768
regime switching,A-S,888,28.666985020646674
regime switching,A-S,889,28.758491672851157
regime switching,A-S,890,28.873481378885447
regime switching,A-S,891,28.940229312808306
regime switching,A-S,892,29.017070606064628
regime switching,A-S,893,29.07307358706711
regime switching,A-S,894,29.195900783857862
regime switching,A-S,895,29.250834790569485
regime switching,A-S,896,29.298141064951146
regime switching,A-S,897,29.427351506429982
regime switching,A-S,898,29.501622400752208
regime switching,A-S,899,29.552057504049486
regime switching,A-S,900,29.65348747148831
regime switching,Fixed,1,0.08358048363531587
regime switching,Fixed,2,0.11773623188224547
regime switching,Fixed,3,0.2215880598103554
regime switching,Fixed,4,0.28335348721381093
regime switching,Fixed,5,0.38018450917194746
regime switching,Fixed,6,0.43415852894854295
regime switching,Fixed,7,0.5618723140538152
regime switching,Fixed,8,0.6251982506716125
regime switching,Fixed,9,0.7096103071566703
regime switching,Fixed,10,0.8105305524330784
regime switching,Fixed,11,0.9163482953189208
regime switching,Fixed,12,0.9907507663493887
regime switching,Fixed,13,1.0188971114686454
regime switching,Fixed,14,1.1281848744384873
regime switching,Fixed,15,1.2514221559657905
regime switching,Fixed,16,1.3765572099957517
regime switching,Fixed,17,1.4318752782639659
regime switching,Fixed,18,1.5265994442787372
regime switching,Fixed,19,1.5809358474932185
regime switching,Fixed,20,1.711275797560671
regime switching,Fixed,21,1.8218064358689414
regime switching,Fixed,22,1.9195566543543898
regime switching,Fixed,23,2.0052162257676795
regime switching,Fixed,24,2.057716995172112
regime switching,Fixed,25,2.16151371491463
regime switching,Fixed,26,2.275122585179031
regime switching,Fixed,27,2.364215896994787
regime switching,Fixed,28,2.4660111788368475
regime switching,Fixed,29,2.4987897085193533
regime switching,Fixed,30,2.6435692879545987
regime switching,Fixed,31,2.735962540651274
regime switching,Fixed,32,2.8167551475648285
regime switching,Fixed,33,2.929906711323911
regime switching,Fixed,34,2.9906742027030377
regime switching,Fixed,35,3.065964348369228
regime switching,Fixed,36,3.1830690560556603
regime switching,Fixed,37,3.309196370028221
regime switching,Fixed,38,3.433872354889427
regime switching,Fixed,39,3.5200644000298937
regime switching,Fixed,40,3.576351293494957
regime switching,Fixed,41,3.6916083652623852
regime switching,Fixed,42,3.797171763687226
regime switching,Fixed,43,3.891566253420382
regime switching,Fixed,44,3.966319437603721
regime switching,Fixed,45,4.10589768255436
regime switching,Fixed,46,4.181199650627537
regime switching,Fixed,47,4.275919554154454
regime switching,Fixed,48,4.383322105565768
regime switching,Fixed,49,4.452735339692844
regime switching,Fixed,50,4.5274359574211145
regime switching,Fixed,51,4.621547836598436
regime switching,Fixed,52,4.709649393774788
regime switching,Fixed,53,4.761816661504373
regime switching,Fixed,54,4.809584046752557
regime switching,Fixed,55,4.860402072443973
regime switching,Fixed,56,4.97971767721584
regime switching,Fixed,57,5.10689430028748
regime switching,Fixed,58,5.194130628345256
regime switching,Fixed,59,5.314868775107055
regime switching,Fixed,60,5.403673945529086
regime switching,Fixed,61,5.491696053476224
regime switching,Fixed,62,5.58729376863061
regime switching,Fixed,63,5.709763277549767
regime switching,Fixed,64,5.75760374682692
regime switching,Fixed,65,5.911926351716482
regime switching,Fixed,66,6.032369762481361
regime switching,Fixed,67,6.137652119901612
regime switching,Fixed,68,6.231535569609497
regime switching,Fixed,69,6.3196176228311804
regime switching,Fixed,70,6.493375436085254
regime switching,Fixed,71,6.562914901844554
regime switching,Fixed,72,6.58644276724975
regime switching,Fixed,73,6.639751857152342
regime switching,Fixed,74,6.727512103288684
regime switching,Fixed,75,6.804937799534594
regime switching,Fixed,76,6.9379071489375015
regime switching,Fixed,77,6.982064671953416
regime switching,Fixed,78,7.090231085242723
regime switching,Fixed,79,7.152706821486495
regime switching,Fixed,80,7.287841184011007
regime switching,Fixed,81,7.354048358636352
regime switching,Fixed,82,7.413591950120932
regime switching,Fixed,83,7.4383718826565834
regime switching,Fixed,84,7.610532855290572
regime switching,Fixed,85,7.708065369480191
regime switching,Fixed,86,7.781949960543415
regime switching,Fixed,87,7.879274103729231
regime switching,Fixed,88,7.932947585132192
regime switching,Fixed,89,8.0316844233681
regime switching,Fixed,90,8.126196210139415
regime switching,Fixed,91,8.207522494708089
regime switching,Fixed,92,8.27809327395381
regime switching,Fixed,93,8.342266714022093
regime switching,Fixed,94,8.46164451544979
regime switching,Fixed,95,8.5675352113647
regime switching,Fixed,96,8.645892201016393
regime switching,Fixed,97,8.743156795932602
regime switching,Fixed,98,8.870521956998386
regime switching,Fixed,99,9.01804382161652
regime switching,Fixed,100,9.086266190578154
regime switching,Fixed,101,9.182694551383475
regime switching,Fixed,102,9.293729182596195
regime switching,Fixed,103,9.383793830472218
regime switching,Fixed,104,9.411311543459265
regime switching,Fixed,105,9.50817816377163
regime switching,Fixed,106,9.598191064531514
regime switching,Fixed,107,9.657386188043692
regime switching,Fixed,108,9.759926042870257
regime switching,Fixed,109,9.850886176188295
regime switching,Fixed,110,9.983798353642218
regime switching,Fixed,111,10.107285050713527
regime switching,Fixed,112,10.181174963497654
regime switching,Fixed,113,10.229067339491351
regime switching,Fixed,114,10.346494894201447
regime switching,Fixed,115,10.422515858200534
regime switching,Fixed,116,10.485540976250926
regime switching,Fixed,117,10.556113060526235
regime switching,Fixed,118,10.60072876805643
regime switching,Fixed,119,10.719701532758807
regime switching,Fixed,120,10.837388389153562
regime switching,Fixed,121,10.923632551455759
regime switching,Fixed,122,11.022332411119955
regime switching,Fixed,123,11.055981735628857
regime switching,Fixed,124,11.151499477776829
regime switching,Fixed,125,11.252189037416176
regime switching,Fixed,126,11.314195305370767
regime switching,Fixed,127,11.3911233358948
regime switching,Fixed,128,11.47100674147174
regime switching,Fixed,129,11.541012488097042
regime switching,Fixed,130,11.636402364214733
regime switching,Fixed,131,11.757112850966907
regime switching,Fixed,132,11.828076169899658
regime switching,Fixed,133,11.913818657415407
regime switching,Fixed,134,11.963978009530384
regime switching,Fixed,135,12.09569422184163
regime switching,Fixed,136,12.204381297241113
regime switching,Fixed,137,12.27827697597263
regime switching,Fixed,138,12.329643562402104
regime switching,Fixed,139,12.424565625855417
regime switching,Fixed,140,12.50446734248851
regime switching,Fixed,141,12.576358620754844
regime switching,Fixed,142,12.615243529336635
regime switching,Fixed,143,12.676620248181667
regime switching,Fixed,144,12.744409997966736
regime switching,Fixed,145,12.840472679051732
regime switching,Fixed,146,12.901480071273925
regime switching,Fixed,147,12.997853859855283
regime switching,Fixed,148,13.112496836684711
regime switching,Fixed,149,13.209239684919845
regime switching,Fixed,150,13.310962701325224
regime switching,Fixed,151,13.37583114961641
regime switching,Fixed,152,13.492715545253587
regime switching,Fixed,153,13.591616495751737
regime switching,Fixed,154,13.645561567603986
regime switching,Fixed,155,13.714645175372423
regime switching,Fixed,156,13.816193607610913
regime switching,Fixed,157,13.903135849966258
regime switching,Fixed,158,13.998756890561543
regime switching,Fixed,159,14.093173828095093
regime switching,Fixed,160,14.200000483310962
regime switching,Fixed,161,14.274700440030069
regime switching,Fixed,162,14.369376706972382
regime switching,Fixed,163,14.446310400815797
regime switching,Fixed,164,14.55523112427257
regime switching,Fixed,165,14.61129514439828
regime switching,Fixed,166,14.697009814838486
regime switching,Fixed,167,14.782824827335283
regime switching,Fixed,168,14.871800399689706
regime switching,Fixed,169,14.978876746824264
regime switching,Fixed,170,15.04809171714731
regime switching,Fixed,171,15.117895241260275
regime switching,Fixed,172,15.166575003028546
regime switching,Fixed,173,15.193279118036637
regime switching,Fixed,174,15.284728742317592
regime switching,Fixed,175,15.367013134470769
regime switching,Fixed,176,15.47145239871557
regime switching,Fixed,177,15.5722169140695
regime switching,Fixed,178,15.651504105046405
regime switching,Fixed,179,15.732818657395637
regime switching,Fixed,180,15.805687462829804
regime switching,Fixed,181,15.876208933599592
regime switching,Fixed,182,15.94264218299968
regime switching,Fixed,183,16.018136521191906
regime switching,Fixed,184,16.128597634414177
regime switching,Fixed,185,16.189676496416613
regime switching,Fixed,186,16.235597262496576
regime switching,Fixed,187,16.3350724388279
regime switching,Fixed,188,16.401205645856326
regime switching,Fixed,189,16.492478452747868
regime switching,Fixed,190,16.55320285050735
regime switching,Fixed,191,16.607038338540395
regime switching,Fixed,192,16.697600838825817
regime switching,Fixed,193,16.80302722120111
regime switching,Fixed,194,16.86101337903405
regime switching,Fixed,195,16.97945013375836
regime switching,Fixed,196,17.113653476399236
regime switching,Fixed,197,17.198455162155934
regime switching,Fixed,198,17.270074635192316
regime switching,Fixed,199,17.356122809980423
regime switching,Fixed,200,17.45028790898021
regime switching,Fixed,201,17.56637040503045
regime switching,Fixed,202,17.585743540386385
regime switching,Fixed,203,17.652688876930206
regime switching,Fixed,204,17.71570090182965
regime switching,Fixed,205,17.833176690559874
regime switching,Fixed,206,17.950147012771577
regime switching,Fixed,207,18.019739380882633
regime switching,Fixed,208,18.094942419739557
regime switching,Fixed,209,18.170345906874815
regime switching,Fixed,210,18.221302499731358
regime switching,Fixed,211,18.30639433429279
regime switching,Fixed,212,18.39189086073219
regime switching,Fixed,213,18.54245883802493
regime switching,Fixed,214,18.587839328992292
regime switching,Fixed,215,18.644264275857193
regime switching,Fixed,216,18.6867808105951
regime switching,Fixed,217,18.782648144026826
regime switching,Fixed,218,18.880334203833456
regime switching,Fixed,219,18.981222770336966
regime switching,Fixed,220,19.077343532923837
regime switching,Fixed,221,19.152356304189066
regime switching,Fixed,222,19.2203856816727
regime switching,Fixed,223,19.34992347888212
regime switching,Fixed,224,19.423229356209983
regime switching,Fixed,225,19.47045460661507
regime switching,Fixed,226,19.6176522072397
regime switching,Fixed,227,19.682214969959592
regime switching,Fixed,228,19.72926947839448
regime switching,Fixed,229,19.787174457591842
regime switching,Fixed,230,19.899968811102127
regime switching,Fixed,231,20.053582798226813
regime switching,Fixed,232,20.102610116780948
regime switching,Fixed,233,20.228309397816723
regime switching,Fixed,234,20.27851446694016
regime switching,Fixed,235,20.30480999765543
regime switching,Fixed,236,20.41289602496727
regime switching,Fixed,237,20.492262629750513
regime switching,Fixed,238,20.581836180617543
regime switching,Fixed,239,20.68593787266645
regime switching,Fixed,240,20.76512061359406
regime switching,Fixed,241,20.805414176437818
regime switching,Fixed,242,20.867575473655144
regime switching,Fixed,243,20.96961771513023
regime switching,Fixed,244,21.05827744708968
regime switching,Fixed,245,21.144937588727792
regime switching,Fixed,246,21.269962799095044
regime switching,Fixed,247,21.323060657254615
regime switching,Fixed,248,21.394343770780537
regime switching,Fixed,249,21.536312195251636
regime switching,Fixed,250,21.622152786885902
regime switching,Fixed,251,21.72912742348667
regime switching,Fixed,252,21.84119441836377
regime switching,Fixed,253,21.869837237998663
regime switching,Fixed,254,21.960910351628463
regime switching,Fixed,255,21.990782423952105
regime switching,Fixed,256,22.09135626572548
regime switching,Fixed,257,22.12916394132811
regime switching,Fixed,258,22.188009563793685
regime switching,Fixed,259,22.28406911797492
regime switching,Fixed,260,22.347776890329044
regime switching,Fixed,261,22.424022105693638
regime switching,Fixed,262,22.485671402364247
regime switching,Fixed,263,22.58626157769702
regime switching,Fixed,264,22.68205126132166
regime switching,Fixed,265,22.74228417759042
regime switching,Fixed,266,22.85524395895155
regime switching,Fixed,267,22.9813041843725
regime switching,Fixed,268,23.056623434478862
regime switching,Fixed,269,23.162817431882857
regime switching,Fixed,270,23.248565452966513
regime switching,Fixed,271,23.371087954973916
regime switching,Fixed,272,23.455067233733264
regime switching,Fixed,273,23.537943404399453
regime switching,Fixed,274,23.66059806014817
regime switching,Fixed,275,23.76242367539065
regime switching,Fixed,276,23.906383158943076
regime switching,Fixed,277,24.001403451309812
regime switching,Fixed,278,24.097224294652772
regime switching,Fixed,279,24.173700137393947
regime switching,Fixed,280,24.29432070893116
regime switching,Fixed,281,24.39369627227424
regime switching,Fixed,282,24.460994668779684
regime switching,Fixed,283,24.508950696630432
regime switching,Fixed,284,24.56357782028308
regime switching,Fixed,285,24.666611275906586
regime switching,Fixed,286,24.731503709430466
regime switching,Fixed,287,24.77497030201187
regime switching,Fixed,288,24.859872553136835
regime switching,Fixed,289,24.923651271859228
regime switching,Fixed,290,25.043397851623755
regime switching,Fixed,291,25.11891903125396
regime switching,Fixed,292,25.261402526946714
regime switching,Fixed,293,25.32610196751202
regime switching,Fixed,294,25.414670267636453
regime switching,Fixed,295,25.51600458320038
regime switching,Fixed,296,25.575088594245507
regime switching,Fixed,297,25.65981362135596
regime switching,Fixed,298,25.747187412117597
regime switching,Fixed,299,25.799024823814975
regime switching,Fixed,300,25.837639392877858
regime switching,Fixed,301,25.938966350888172
regime switching,Fixed,302,26.065027776423474
regime switching,Fixed,303,26.226759205805646
regime switching,Fixed,304,26.27526581327546
regime switching,Fixed,305,26.405558307002345
regime switching,Fixed,306,26.407566901354443
regime switching,Fixed,307,26.486362200059997
regime switching,Fixed,308,26.579682176095886
regime switching,Fixed,309,26.700291464318465
regime switching,Fixed,310,26.78293801612918
regime switching,Fixed,311,26.8903819842864
regime switching,Fixed,312,27.03592018788095
regime switching,Fixed,313,27.121009643117752
regime switching,Fixed,314,27.20686812366919
regime switching,Fixed,315,27.336078612587116
regime switching,Fixed,316,27.415057942279326
regime switching,Fixed,317,27.52636596166149
regime switching,Fixed,318,27.677323648987976
regime switching,Fixed,319,27.77788892505856
regime switching,Fixed,320,27.855274434786807
regime switching,Fixed,321,27.90250938535191
regime switching,Fixed,322,28.02953474191888
regime switching,Fixed,323,28.091991619075014
regime switching,Fixed,324,28.155786874157354
regime switching,Fixed,325,28.30285799157571
regime switching,Fixed,326,28.378198260120875
regime switching,Fixed,327,28.334695138977672
regime switching,Fixed,328,28.420405191710362
regime switching,Fixed,329,28.44735118767451
regime switching,Fixed,330,28.516538300637652
regime switching,Fixed,331,28.574605361428933
regime switching,Fixed,332,28.722895277281925
regime switching,Fixed,333,28.80507736940655
regime switching,Fixed,334,28.843973021999812
regime switching,Fixed,335,28.90369971886767
regime switching,Fixed,336,28.97500704928225
regime switching,Fixed,337,29.04710458058412
regime switching,Fixed,338,29.134057642107596
regime switching,Fixed,339,29.289537999351445
regime switching,Fixed,340,29.333614879899166
regime switching,Fixed,341,29.359170959243123
regime switching,Fixed,342,29.43589144313478
regime switching,Fixed,343,29.551291001390133
regime switching,Fixed,344,29.631057667259913
regime switching,Fixed,345,29.6985394050606
regime switching,Fixed,346,29.765912189453967
regime switching,Fixed,347,29.84384792691
regime switching,Fixed,348,29.909268358729154
regime switching,Fixed,349,30.038277576383727
regime switching,Fixed,350,30.10808281460246
regime switching,Fixed,351,30.19223193718328
regime switching,Fixed,352,30.244291106991177
regime switching,Fixed,353,30.325890220812052
regime switching,Fixed,354,30.455188713972312
regime switching,Fixed,355,30.525634048311577
regime switching,Fixed,356,30.645382018646572
regime switching,Fixed,357,30.714400530126063
regime switching,Fixed,358,30.748997252197867
regime switching,Fixed,359,30.85756041319128
regime switching,Fixed,360,30.922517883322673
regime switching,Fixed,361,31.006172739824077
regime switching,Fixed,362,31.12808860153624
regime switching,Fixed,363,31.22999977576601
regime switching,Fixed,364,31.324648343391495
regime switching,Fixed,365,31.427870960889734
regime switching,Fixed,366,31.51957723865538
regime switching,Fixed,367,31.609001987703746
regime switching,Fixed,368,31.687088091004792
regime switching,Fixed,369,31.74374281802427
regime switching,Fixed,370,31.84002471134204
regime switching,Fixed,371,31.958852703290788
regime switching,Fixed,372,32.0383501807148
regime switching,Fixed,373,32.13217147250261
regime switching,Fixed,374,32.250583812972764
regime switching,Fixed,375,32.355057598126045
regime switching,Fixed,376,32.43792985983721
regime switching,Fixed,377,32.49398033265605
regime switching,Fixed,378,32.59076117655314
regime switching,Fixed,379,32.652780338515214
regime switching,Fixed,380,32.72499560099183
regime switching,Fixed,381,32.8009732532294
regime switching,Fixed,382,32.88645310927243
regime switching,Fixed,383,32.94719683729915
regime switching,Fixed,384,33.05980388038221
regime switching,Fixed,385,33.16145620133541
regime switching,Fixed,386,33.235300018384876
regime switching,Fixed,387,33.30918135446526
regime switching,Fixed,388,33.432242846421545
regime switching,Fixed,389,33.583948624217314
regime switching,Fixed,390,33.715239992975256
regime switching,Fixed,391,33.79672574203512
regime switching,Fixed,392,33.90258318088482
regime switching,Fixed,393,33.99171624779626
regime switching,Fixed,394,34.0958075724116
regime switching,Fixed,395,34.21016322857372
regime switching,Fixed,396,34.310528822387724
regime switching,Fixed,397,34.406165275774946
regime switching,Fixed,398,34.43975937472629
regime switching,Fixed,399,34.532259121485055
regime switching,Fixed,400,34.67479215008868
regime switching,Fixed,401,34.72611961765763
regime switching,Fixed,402,34.78361342960024
regime switching,Fixed,403,34.86518007077305
regime switching,Fixed,404,34.9365872993405
regime switching,Fixed,405,34.97921569223341
regime switching,Fixed,406,35.06560687271779
regime switching,Fixed,407,35.14694514534734
regime switching,Fixed,408,35.251300696601355
regime switching,Fixed,409,35.29445253254694
regime switching,Fixed,410,35.38128772028643
regime switching,Fixed,411,35.438284055024106
regime switching,Fixed,412,35.53881216144916
regime switching,Fixed,413,35.60943108722313
regime switching,Fixed,414,35.687036265534964
regime switching,Fixed,415,35.79092179417131
regime switching,Fixed,416,35.91820737435513
regime switching,Fixed,417,35.97934954986814
regime switching,Fixed,418,36.020597326485316
regime switching,Fixed,419,36.14833886643786
regime switching,Fixed,420,36.2368740987088
regime switching,Fixed,421,36.27410247418
regime switching,Fixed,422,36.3483004330113
regime switching,Fixed,423,36.40532466245563
regime switching,Fixed,424,36.457458545398254
regime switching,Fixed,425,36.512874137687774
regime switching,Fixed,426,36.58466259961481
regime switching,Fixed,427,36.721824988072015
regime switching,Fixed,428,36.812670875292675
regime switching,Fixed,429,36.885448252220684
regime switching,Fixed,430,36.95404076789416
regime switching,Fixed,431,37.06523827297519
regime switching,Fixed,432,37.19835460645801
regime switching,Fixed,433,37.29796218538705
regime switching,Fixed,434,37.3846705229691
regime switching,Fixed,435,37.47660791549965
regime switching,Fixed,436,37.55019176756502
regime switching,Fixed,437,37.62927063735793
regime switching,Fixed,438,37.74652351042314
regime switching,Fixed,439,37.806884103425915
regime switching,Fixed,440,37.88983529018134
regime switching,Fixed,441,37.91634428203461
regime switching,Fixed,442,38.00822194361099
regime switching,Fixed,443,38.14118140958938
regime switching,Fixed,444,38.20873650345139
regime switching,Fixed,445,38.30605916272474
regime switching,Fixed,446,38.42009619423179
regime switching,Fixed,447,38.48793248383249
regime switching,Fixed,448,38.56497728285748
regime switching,Fixed,449,38.57126444274022
regime switching,Fixed,450,38.66005324350323
regime switching,Fixed,451,38.7058721051738
regime switching,Fixed,452,38.79805137634342
regime switching,Fixed,453,38.83283495213885
regime switching,Fixed,454,38.8783845425698
regime switching,Fixed,455,38.884960020943815
regime switching,Fixed,456,38.904300275075116
regime switching,Fixed,457,38.94245086932468
regime switching,Fixed,458,38.973589554414325
regime switching,Fixed,459,39.02758217442856
regime switching,Fixed,460,39.04046020900861
regime switching,Fixed,461,39.09685280336843
regime switching,Fixed,462,39.161135638060166
regime switching,Fixed,463,39.18445465904113
regime switching,Fixed,464,39.195516216492656
regime switching,Fixed,465,39.26694163901407
regime switching,Fixed,466,39.29020020497743
regime switching,Fixed,467,39.36159307665508
regime switching,Fixed,468,39.3545468129833
regime switching,Fixed,469,39.43515979157073
regime switching,Fixed,470,39.50355311988418
regime switching,Fixed,471,39.588979259681324
regime switching,Fixed,472,39.58779804192725
regime switching,Fixed,473,39.62700151234318
regime switching,Fixed,474,39.69597497504111
regime switching,Fixed,475,39.76324397700348
regime switching,Fixed,476,39.76685556515374
regime switching,Fixed,477,39.828277730454985
regime switching,Fixed,478,39.854475754324184
regime switching,Fixed,479,39.95206859228067
regime switching,Fixed,480,39.992884119892516
regime switching,Fixed,481,40.01418070334394
regime switching,Fixed,482,40.048138383137974
regime switching,Fixed,483,40.06944025409391
regime switching,Fixed,484,40.105411854313374
regime switching,Fixed,485,40.17494373887063
regime switching,Fixed,486,40.23460944278328
regime switching,Fixed,487,40.269492651687955
regime switching,Fixed,488,40.32969227314836
regime switching,Fixed,489,40.327654054560305
regime switching,Fixed,490,40.44910816102616
regime switching,Fixed,491,40.461938084235065
regime switching,Fixed,492,40.50731677903338
regime switching,Fixed,493,40.521940263011984
regime switching,Fixed,494,40.53097834734392
regime switching,Fixed,495,40.53668274524949
regime switching,Fixed,496,40.57312014725845
regime switching,Fixed,497,40.610703509690886
regime switching,Fixed,498,40.69930202833954
regime switching,Fixed,499,40.68551580430888
regime switching,Fixed,500,40.694271500564334
regime switching,Fixed,501,40.70799569578039
regime switching,Fixed,502,40.69055061093257
regime switching,Fixed,503,40.70401487092207
regime switching,Fixed,504,40.77656661229364
regime switching,Fixed,505,40.83155684914514
regime switching,Fixed,506,40.892440621140416
regime switching,Fixed,507,40.965135255418005
regime switching,Fixed,508,41.0427509470023
regime switching,Fixed,509,41.09798807481438
regime switching,Fixed,510,41.1301050994536
regime switching,Fixed,511,41.197718524895706
regime switching,Fixed,512,41.25907193303068
regime switching,Fixed,513,41.306992399191344
regime switching,Fixed,514,41.358971489831525
regime switching,Fixed,515,41.38508212727912
regime switching,Fixed,516,41.39819276515581
regime switching,Fixed,517,41.41460487427163
regime switching,Fixed,518,41.55752763445878
regime switching,Fixed,519,41.615479615223556
regime switching,Fixed,520,41.74175185827158
regime switching,Fixed,521,41.8164533410693
regime switching,Fixed,522,41.786666548842064
regime switching,Fixed,523,41.89284796678346
regime switching,Fixed,524,41.90945613602395
regime switching,Fixed,525,41.993203489576075
regime switching,Fixed,526,42.08661966660867
regime switching,Fixed,527,42.2214507861804
regime switching,Fixed,528,42.2343655173985
regime switching,Fixed,529,42.290127170544295
regime switching,Fixed,530,42.30835249904685
regime switching,Fixed,531,42.326144745254076
regime switching,Fixed,532,42.327252296399465
regime switching,Fixed,533,42.34711363748376
regime switching,Fixed,534,42.35996790303462
regime switching,Fixed,535,42.450750344078735
regime switching,Fixed,536,42.563156657015845
regime switching,Fixed,537,42.62985303115798
regime switching,Fixed,538,42.63328629203386
regime switching,Fixed,539,42.6657267025935
regime switching,Fixed,540,42.72758797605349
regime switching,Fixed,541,42.77290010950435
regime switching,Fixed,542,42.835309055038856
regime switching,Fixed,543,42.88935695161274
regime switching,Fixed,544,42.95810356270699
regime switching,Fixed,545,42.99963649749422
regime switching,Fixed,546,43.05000828376173
regime switching,Fixed,547,43.079967588992865
regime switching,Fixed,548,43.1499470505971
regime switching,Fixed,549,43.206581835988196
regime switching,Fixed,550,43.24922860950709
regime switching,Fixed,551,43.24256213324626
regime switching,Fixed,552,43.26148723189911
regime switching,Fixed,553,43.293886627410146
regime switching,Fixed,554,43.342626801175655
regime switching,Fixed,555,43.39291808599795
regime switching,Fixed,556,43.47763915128963
regime switching,Fixed,557,43.477763796733846
regime switching,Fixed,558,43.54583095255173
regime switching,Fixed,559,43.59114726927609
regime switching,Fixed,560,43.67858422654143
